"act_type","final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0
"14",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0
"1",1.0,81.0,259.0,148.0,72.0,53.0,41.0,8.0,48.0,14.0,0.0,870.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
"3",1.0,9.0,12.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,870.0
"4",1.0,22.0,53.0,56.0,35.0,38.0,20.0,19.0,19.0,10.0,0.0,870.0
"5",1.0,0.0,1.0,27.0,20.0,32.0,2.0,17.0,15.0,0.0,0.0,870.0
"6",1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,870.0
"7",1.0,6.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,870.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
"14",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
"1",1.0,10.0,87.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"3",1.0,15.0,12.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,871.0
"4",1.0,16.0,32.0,29.0,3.0,0.0,5.0,4.0,2.0,2.0,0.0,871.0
"5",1.0,0.0,2.0,14.0,14.0,0.0,25.0,12.0,1.0,0.0,0.0,871.0
"6",1.0,15.0,9.0,3.0,1.0,0.0,3.0,2.0,1.0,7.0,0.0,871.0
"7",1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
"1",1.0,1.0,97.0,63.0,7.0,11.0,0.0,3.0,0.0,0.0,0.0,872.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"3",1.0,5.0,6.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,872.0
"4",1.0,5.0,37.0,32.0,8.0,4.0,8.0,10.0,8.0,0.0,0.0,872.0
"5",1.0,0.0,2.0,33.0,27.0,14.0,29.0,45.0,23.0,0.0,0.0,872.0
"6",1.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,872.0
"7",1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
"1",1.0,108.0,431.0,268.0,310.0,355.0,147.0,322.0,111.0,107.0,0.0,873.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0
"3",1.0,55.0,25.0,14.0,13.0,6.0,1.0,11.0,4.0,1.0,0.0,873.0
"4",1.0,33.0,109.0,130.0,124.0,136.0,70.0,92.0,59.0,28.0,0.0,873.0
"5",1.0,0.0,16.0,7.0,20.0,34.0,20.0,17.0,1.0,0.0,0.0,873.0
"6",1.0,29.0,6.0,4.0,3.0,3.0,0.0,2.0,9.0,0.0,0.0,873.0
"7",1.0,22.0,2.0,0.0,2.0,5.0,0.0,3.0,3.0,0.0,0.0,873.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0
"13",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0
"14",1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,873.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0
"1",1.0,0.0,120.0,50.0,41.0,26.0,26.0,7.0,8.0,0.0,0.0,874.0
"2",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
"3",1.0,1.0,46.0,8.0,4.0,2.0,1.0,1.0,0.0,7.0,0.0,874.0
"4",1.0,3.0,66.0,31.0,26.0,19.0,29.0,9.0,9.0,2.0,0.0,874.0
"5",1.0,0.0,8.0,20.0,25.0,24.0,31.0,5.0,17.0,0.0,0.0,874.0
"6",1.0,0.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,874.0
"7",1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,874.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"3",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"4",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"7",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0
"1",1.0,9.0,68.0,32.0,19.0,8.0,25.0,10.0,15.0,13.0,0.0,876.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"3",1.0,8.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,876.0
"4",1.0,13.0,14.0,14.0,9.0,5.0,4.0,3.0,5.0,12.0,0.0,876.0
"5",1.0,0.0,0.0,13.0,12.0,1.0,19.0,12.0,14.0,0.0,0.0,876.0
"6",1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,876.0
"7",1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"13",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0
"1",1.0,55.0,212.0,214.0,141.0,53.0,183.0,152.0,52.0,144.0,0.0,877.0
"2",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0
"3",1.0,11.0,128.0,9.0,17.0,15.0,19.0,16.0,2.0,12.0,0.0,877.0
"4",1.0,41.0,164.0,66.0,74.0,43.0,49.0,63.0,17.0,39.0,0.0,877.0
"5",1.0,2.0,1.0,14.0,33.0,13.0,12.0,20.0,0.0,0.0,0.0,877.0
"6",1.0,7.0,95.0,3.0,9.0,9.0,11.0,7.0,2.0,20.0,0.0,877.0
"7",1.0,4.0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,877.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0
"13",1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0
"14",1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0
"1",1.0,2.0,39.0,51.0,50.0,32.0,0.0,39.0,16.0,22.0,0.0,878.0
"2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"3",1.0,1.0,11.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,878.0
"4",1.0,12.0,28.0,29.0,15.0,20.0,10.0,19.0,8.0,3.0,0.0,878.0
"5",1.0,0.0,1.0,30.0,26.0,26.0,9.0,15.0,13.0,0.0,0.0,878.0
"6",1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,878.0
"7",1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"13",1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0
"1",1.0,25.0,119.0,34.0,17.0,0.0,0.0,19.0,19.0,3.0,0.0,879.0
"2",1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0
"3",1.0,8.0,6.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,879.0
"4",1.0,9.0,20.0,14.0,9.0,4.0,1.0,11.0,11.0,1.0,0.0,879.0
"5",1.0,0.0,1.0,12.0,12.0,12.0,0.0,13.0,13.0,0.0,0.0,879.0
"6",1.0,2.0,2.0,0.0,0.0,4.0,0.0,7.0,8.0,0.0,0.0,879.0
"7",1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,879.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0
"1",1.0,0.0,60.0,197.0,61.0,50.0,54.0,79.0,45.0,76.0,0.0,880.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
"3",1.0,5.0,42.0,11.0,7.0,0.0,8.0,9.0,1.0,2.0,0.0,880.0
"4",1.0,16.0,26.0,46.0,41.0,25.0,24.0,42.0,9.0,15.0,0.0,880.0
"5",1.0,0.0,3.0,29.0,20.0,15.0,13.0,17.0,0.0,0.0,0.0,880.0
"6",1.0,4.0,31.0,5.0,6.0,0.0,4.0,2.0,1.0,5.0,0.0,880.0
"7",1.0,12.0,16.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,880.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
"14",1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,880.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"7",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
"1",1.0,0.0,58.0,9.0,7.0,2.0,0.0,7.0,0.0,22.0,0.0,882.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0
"3",1.0,5.0,1.0,1.0,5.0,2.0,7.0,10.0,0.0,20.0,0.0,882.0
"4",1.0,9.0,31.0,28.0,20.0,11.0,16.0,28.0,0.0,38.0,0.0,882.0
"5",1.0,1.0,0.0,19.0,27.0,21.0,21.0,15.0,0.0,0.0,0.0,882.0
"6",1.0,6.0,0.0,1.0,5.0,3.0,9.0,19.0,0.0,20.0,0.0,882.0
"7",1.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,882.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,882.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,882.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0
"1",1.0,26.0,110.0,102.0,32.0,39.0,35.0,16.0,7.0,8.0,0.0,883.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0
"3",1.0,7.0,16.0,17.0,15.0,17.0,8.0,49.0,28.0,2.0,0.0,883.0
"4",1.0,29.0,37.0,52.0,34.0,41.0,27.0,65.0,38.0,9.0,0.0,883.0
"5",1.0,0.0,0.0,20.0,22.0,20.0,0.0,44.0,0.0,0.0,0.0,883.0
"6",1.0,6.0,14.0,13.0,14.0,16.0,7.0,41.0,62.0,1.0,0.0,883.0
"7",1.0,11.0,7.0,2.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,883.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0
"13",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0
"14",1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0
"1",1.0,43.0,259.0,160.0,38.0,82.0,16.0,4.0,2.0,0.0,0.0,884.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"3",1.0,8.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,884.0
"4",1.0,23.0,40.0,25.0,15.0,11.0,10.0,9.0,4.0,0.0,0.0,884.0
"5",1.0,0.0,14.0,0.0,12.0,15.0,0.0,29.0,1.0,0.0,0.0,884.0
"6",1.0,6.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.0
"7",1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"14",1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
"1",0.0,227.0,522.0,380.0,157.0,106.0,15.0,0.0,28.0,0.0,0.0,885.0
"2",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"3",0.0,33.0,17.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,885.0
"4",0.0,78.0,139.0,107.0,58.0,25.0,17.0,10.0,14.0,0.0,0.0,885.0
"5",0.0,1.0,2.0,20.0,12.0,0.0,12.0,12.0,12.0,0.0,0.0,885.0
"6",0.0,23.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"7",0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"13",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"14",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0
"1",0.0,0.0,7.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"2",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"3",0.0,2.0,26.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"4",0.0,1.0,16.0,62.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"5",0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"6",0.0,3.0,17.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"7",0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
"1",1.0,0.0,81.0,55.0,49.0,16.0,19.0,126.0,46.0,17.0,0.0,887.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"3",1.0,1.0,16.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,887.0
"4",1.0,3.0,50.0,36.0,19.0,4.0,14.0,41.0,18.0,9.0,0.0,887.0
"5",1.0,0.0,2.0,13.0,12.0,0.0,13.0,12.0,12.0,0.0,0.0,887.0
"6",1.0,2.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,887.0
"7",1.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
"1",1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,888.0
"2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0
"3",1.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,888.0
"4",1.0,4.0,14.0,14.0,8.0,3.0,4.0,5.0,2.0,8.0,0.0,888.0
"5",1.0,0.0,2.0,20.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0,888.0
"6",1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,888.0
"7",1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,888.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0
"1",1.0,0.0,77.0,82.0,39.0,4.0,7.0,3.0,3.0,1.0,0.0,889.0
"2",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"3",1.0,1.0,28.0,35.0,2.0,7.0,19.0,22.0,0.0,0.0,0.0,889.0
"4",1.0,2.0,25.0,35.0,14.0,10.0,29.0,24.0,1.0,2.0,0.0,889.0
"5",1.0,0.0,0.0,24.0,16.0,0.0,22.0,1.0,0.0,0.0,0.0,889.0
"6",1.0,1.0,9.0,19.0,2.0,10.0,27.0,13.0,0.0,0.0,0.0,889.0
"7",1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
"1",1.0,0.0,39.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,890.0
"2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0
"3",1.0,1.0,7.0,30.0,36.0,3.0,7.0,10.0,10.0,13.0,0.0,890.0
"4",1.0,4.0,17.0,34.0,14.0,7.0,9.0,13.0,12.0,12.0,0.0,890.0
"5",1.0,0.0,0.0,17.0,14.0,12.0,0.0,12.0,14.0,0.0,0.0,890.0
"6",1.0,0.0,4.0,36.0,15.0,2.0,14.0,5.0,7.0,9.0,0.0,890.0
"7",1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,890.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,890.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0
"1",0.0,0.0,88.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"3",0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"4",0.0,0.0,20.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"5",0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"7",0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
"1",0.0,0.0,388.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
"3",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
"4",0.0,0.0,78.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
"5",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
